"","X","CASE_STATUS","EMPLOYER_NAME","SOC_NAME","JOB_TITLE","FULL_TIME_POSITION","PREVAILING_WAGE","YEAR","WORKSITE","lon","lat"
"923",1875331,"CERTIFIED","KU CHILDRENS CENTER FOUNDATION","Health Specialties Teachers, Postsecondary","ASSISTANT PROFESSOR","Y",98103,2013,"KANSAS CITY, KANSAS",-94.6274636,39.114053
"924",1226419,"CERTIFIED","CHARTER GLOBAL, INC.","COMPUTER PROGRAMMERS","COMPUTER PROGRAMMER","Y",56014,2015,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"925",2321717,"CERTIFIED","WIPRO LIMITED","Computer Occupations, All Other*","TEST ENGINEER LEVEL 2","Y",64002,2012,"RICHFIELD, MINNESOTA",-93.2830021,44.8832982
"926",2148577,"CERTIFIED","BOSTON VA RESEARCH INSTITUTE, INC.","Software Developers, Applications","SOFTWARE DEVELOPMENT PROJECT MANAGER","Y",85446,2013,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"927",2498491,"CERTIFIED","BANK OF THE WEST","Software Developers, Applications","IT APPLICATION ENGINEER","Y",75608,2012,"MONTEREY PARK, CALIFORNIA",-118.1228476,34.0625106
"928",1046054,"DENIED","TEST FOR THAT, LLC","MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","TOXICOLOGIST","Y",60000,2015,"GREENVILLE, SOUTH CAROLINA",-82.3940104,34.8526176
"929",1236537,"CERTIFIED","ERNST & YOUNG U.S. LLP","MANAGEMENT ANALYSTS","TRANSACTION ADVISORY SERVICES MANAGER","Y",107661,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"930",1894804,"CERTIFIED","FINANCIAL COMFORT INC.","Bookkeeping, Accounting, and Auditing Clerks","STAFF ACCOUNTANT","Y",50149,2013,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"931",489717,"CERTIFIED","TATA CONSULTANCY SERVICES LIMITED","COMPUTER OCCUPATIONS, ALL OTHER","ARCHITECT","N",65666,2016,"PARSIPPANY, NEW JERSEY",-74.4173877,40.8652865
"932",191871,"CERTIFIED","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","COMPUTER SYSTEMS ANALYST","SENIOR SYSTEMS ANALYST JC60","N",69826,2016,"COLUMBUS, OHIO",-82.9987942,39.9611755
"933",513147,"CERTIFIED","LARSEN & TOUBRO INFOTECH LIMITED","DATABASE ARCHITECTS","SENIOR TECHNICAL CONSULTANT","Y",71781,2016,"EDISON, NEW JERSEY",-74.4120953,40.5187154
"934",1429555,"CERTIFIED","ACCENTURE LLP","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST 3","Y",91624,2014,"KING OF PRUSSIA, PENNSYLVANIA",-75.3835525,40.1012856
"935",2879129,"CERTIFIED","PARAGON SOLUTIONS, INC.","Computer Software Engineers, Applications","SR. SHAREPOINT CONSULTANT (SR. SOFTWARE ENGINEER)","Y",95805,2011,"CRANFORD, NEW JERSEY",-74.2995928,40.6584212
"936",1292910,"CERTIFIED","ORACLE AMERICA, INC.","Computer Systems Analysts","TECHNICAL ANALYST - SUPPORT","Y",96063,2014,"HOUSTON, TEXAS",-95.3698028,29.7604267
"937",979015,"CERTIFIED","INFO SERVICES LLC","COMPUTER SYSTEMS ANALYSTS","PROGRAMMER ANALYST","Y",60549,2015,"WESTBOROUGH, MASSACHUSETTS",-71.6161294,42.2695216
"938",1651812,"CERTIFIED","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","Computer Systems Analysts","SENIOR MANAGER JC50","Y",90314,2014,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"939",2971662,"CERTIFIED","BUSINESS INTELLIGENCE SYSTEMS, INC.","Management Analysts","BUSINESS ANALYST","N",50356.8,2011,"PLANO, TEXAS",-96.6988856,33.0198431
"940",2139146,"CERTIFIED-WITHDRAWN","IGATE TECHNOLOGIES INC.","Computer Programmers","COMPUTER PROGRAMMERS","Y",50128,2013,"OAK BROOK, ILLINOIS",-87.9535534,41.8397865
"941",1309910,"CERTIFIED","AXON SOLUTIONS, INC.","Computer Systems Analysts","SENIOR CONSULTANT MATURE","Y",91562,2014,"UNIVERSAL CITY, CALIFORNIA",-118.3505779,34.1397694
"942",613050,"CERTIFIED","BEBOPBEE","MULTIMEDIA ARTISTS AND ANIMATORS","TECHNICAL ARTIST/3D","N",55203,2016,"UNION CITY, CALIFORNIA",-122.0438298,37.5933918
"943",972231,"CERTIFIED","ERNST & YOUNG U.S. LLP","HUMAN RESOURCES SPECIALISTS","ADVISORY SENIOR","Y",47944,2015,"DES MOINES, IOWA",-93.6091064,41.6005448
"944",1885973,"CERTIFIED-WITHDRAWN","FORTUNE TECHNOLOGIES INC","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST","Y",52000,2013,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
"945",2508026,"CERTIFIED-WITHDRAWN","QUALITY MATRIX INC","Computer Occupations, All Other*","SOFTWARE QUALITY ASSURANCE ENGINEER AND TESTER","Y",59363,2012,"JERSEY CITY, NEW JERSEY",-74.0776417,40.7281575
"946",1585393,"CERTIFIED","DRISCOLL CHILDREN'S HOSPITAL","Physicians and Surgeons, All Other","CHIEF PEDIATRIC RESIDENT","Y",56000,2014,"CORPUS CHRISTI, TEXAS",-97.396381,27.8005828
"947",1214189,"CERTIFIED","WENDA AMERICA, INC.","CHEMISTS","CHEMIST","Y",56514,2015,"NAPERVILLE, ILLINOIS",-88.1535352,41.7508391
"948",2531355,"CERTIFIED","HCL GLOBAL SYSTEMS, INC.","Electrical Engineers","SR. HARDWARE ENGINEER","Y",74027.2,2012,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"949",1487563,"CERTIFIED","ETI SERVICES, INC.","Computer Hardware Engineers, Non R&D","RFIC & ANALOG IC DESIGN ENGINEER","Y",74776,2014,"ANAHEIM, CALIFORNIA",-117.9145036,33.8352932
"950",2769234,"CERTIFIED","ALDINE INDEPENDENT SCHOOL DISTRICT","Elementary School Teachers, Except Special Educati","BILINGUAL ELEMENTARY SCHOOL TEACHER","Y",42590,2011,"HOUSTON, TEXAS",-95.3698028,29.7604267
"951",2425071,"CERTIFIED","NALGAN USA INC.","Software Developers, Applications","SOFTWARE ENGINEER","Y",42120,2012,"DUBLIN, OHIO",-83.1140771,40.0992294
"952",2247934,"CERTIFIED","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Physics Teachers, Postsecondary","ASSISTANT PROFESSOR","Y",48300,2012,"BROWNSVILLE, TEXAS",-97.4974838,25.9017472
"953",1568071,"CERTIFIED","HCL GLOBAL SYSTEMS, INC.","Computer Systems Analysts","SYSTEMS ANALYST","Y",61692.8,2014,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"954",1736801,"CERTIFIED","SIGMAWAYS, INC","Software Developers, Systems Software","UNIX DEVELOPER","Y",99798,2014,"DUBLIN, CALIFORNIA",-121.9357918,37.7021521
"955",2942044,"CERTIFIED","IBM CORPORATION","Computer Systems Analysts","SENIOR CONSULTANT","Y",57574,2011,"RAYNHAM, MASSACHUSETTS",-71.0731162,41.9487077
"956",1294054,"CERTIFIED","SATYAM-VENTURE ENGINEERING SERVICES PVT. LTD.","Commercial and Industrial Designers","ENGINEER","Y",61963,2014,"TROY, MICHIGAN",-83.1497751,42.6064095
"957",2977717,"CERTIFIED","POLARIS SOFTWARE LAB (INDIA) LTD.","Computer Programmers","PROGRAMMER ANALYST","Y",52478,2011,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"958",2897507,"CERTIFIED","LAWINGER CONSULTING, INC.","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST","Y",54683,2011,"ST. PAUL, MINNESOTA",-93.0899578,44.9537029
"959",1575002,"CERTIFIED","SONY COMPUTER ENTERTAINMENT AMERICA LLC","Multimedia Artists and Animators","SENIOR CONCEPT ARTIST","Y",68286,2014,"SANTA MONICA, CALIFORNIA",-118.4911912,34.0194543
"960",1616564,"CERTIFIED","THE UNIVERSITY OF KANSAS","Chemists","POSTDOCTORAL RESEARCHER","Y",30680,2014,"LAWRENCE, KANSAS",-95.2352501,38.9716689
"961",106826,"CERTIFIED","DELASOFT, INC.","COMPUTER SYSTEMS ANALYSTS","PROGRAMMER ANALYST","Y",75421,2016,"FREMONT, CALIFORNIA",-121.9885719,37.5482697
"962",2052877,"CERTIFIED","WASHINGTON UNIVERSITY IN ST. LOUIS","Health Specialties Teachers, Postsecondary","RESEARCH INSTRUCTOR","Y",38200,2013,"ST. LOUIS, MISSOURI",-90.1994042,38.6270025
"963",287155,"CERTIFIED-WITHDRAWN","RANDSTAD TECHNOLOGIES, LP","SOFTWARE DEVELOPERS, APPLICATIONS","SENIOR SOFTWARE DEVELOPER","Y",77168,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"964",1455896,"CERTIFIED","NETAPP, INC.","Software Developers, Systems Software","MEMBER TECHNICAL STAFF, SOFTWARE","Y",127150,2014,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"965",2443355,"CERTIFIED","UST GLOBAL INC.","Computer and Information Systems Managers","DIRECTOR","Y",110718,2012,"ALISO VIEJO, CALIFORNIA",-117.7256083,33.5676842
"966",1558420,"CERTIFIED","XCHANGING SOLUTIONS (USA) INC.","Computer Programmers","PROGRAMMER ANALYST","Y",58469,2014,"INDIANAPOLIS, INDIANA",-86.158068,39.768403
"967",1894499,"CERTIFIED","INFOSYS LIMITED","Computer Programmers","SYSTEMS ENGINEER - US","Y",53394,2013,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"968",1595235,"CERTIFIED","MOXIE SYSTEMS, INC.","Software Developers, Applications","SOFTWARE ENGINEER","Y",69493,2014,"LANGHORNE, PENNSYLVANIA",-74.9226665,40.1745538
"969",195577,"CERTIFIED","KEEN INFO TEK INC.","COMPUTER SYSTEMS ANALYSTS","PROGRAMMER ANALYST","Y",74922,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"970",2174580,"CERTIFIED","DS14 INC.","Market Research Analysts and Marketing Specialists","MARKETING TEAM LEAD","Y",59738,2013,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"971",1726968,"CERTIFIED","MICROSOFT CORPORATION","Software Developers, Applications","SOFTWARE DEVELOPMENT ENGINEER","Y",97219,2014,"REDMOND, WASHINGTON",-122.121512,47.6739881
"972",2433377,"CERTIFIED","WIPRO LIMITED","Computer Occupations, All Other*","LEAD ENGINEER","Y",60778,2012,"ROCHESTER, NEW YORK",-77.6109219,43.16103
"973",2406240,"CERTIFIED","INFOSYS LIMITED","Computer Occupations, All Other*","ARCHITECT","Y",98987.2,2012,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"974",1679934,"CERTIFIED","IBM INDIA PRIVATE LTD","Computer Systems Analysts","SENIOR CONSULTANT","Y",76794,2014,"WARREN, NEW JERSEY",-74.5004796,40.6342489
"975",2685744,"CERTIFIED","VITAL WELLNESS HOME HEALTH, INC.","Medical and Health Services Managers","TEAM AND REHAB COORDINATOR","Y",41412.8,2011,"SUN CITY, ARIZONA",NA,NA
"976",493615,"CERTIFIED","IGATE TECHNOLOGIES INC.","COMPUTER OCCUPATIONS, ALL OTHER","PROJECT MANAGER","Y",86611,2016,"STAMFORD, CONNECTICUT",-73.5387341,41.0534302
"977",2559079,"CERTIFIED","NIIT TECHNOLOGIES LIMITED","Computer Systems Analysts","SYSTEMS ANALYST","Y",58600,2012,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"978",2186641,"DENIED","INFOSYS LIMITED","Computer Systems Analysts","TECHNOLOGY ANALYST - US","Y",143723840,2013,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
"979",1200544,"CERTIFIED","MANCOMM, INC.","TECHNICAL WRITERS","COMPLIANCE SPECIALIST","Y",44283,2015,"DAVENPORT, IOWA",-90.5776367,41.5236437
"980",336345,"CERTIFIED","SATIN SOLUTIONS LLC","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE ENGINEER","N",63877,2016,"SOMERSET, NEW JERSEY",-74.4884868,40.497604
"981",314054,"CERTIFIED","TAD SOLUTIONS INC","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE DEVELOPER","N",63877,2016,"MONMOUTH JUNCTION, NEW JERSEY",-74.5465436,40.3789957
"982",908387,"CERTIFIED","MPHASIS CORPORATION","COMPUTER PROGRAMMERS","SYSTEMS ASSOCIATE","Y",56826,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"983",2939892,"CERTIFIED","EBAY INC.","Software Developers, Applications","SOFTWARE ENGINEER 3","Y",105730,2011,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"984",1849798,"CERTIFIED","WESTERN DIGITAL TECHNOLOGIES, INC.","Software Developers, Systems Software","STAFF ENGINEER","Y",109138,2013,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"985",587987,"CERTIFIED","UT-BATTELLE, LLC (OAK RIDGE NATIONAL LABORATORY)","MATERIALS SCIENTISTS","POSTDOCTORAL RESEARCH ASSOCIATE - CONDENSED MATTER THEORY","N",54746,2016,"OAK RIDGE, TENNESSEE",-84.2696449,36.0103561
"986",59376,"CERTIFIED","GREEN HASSON JANKS LLP","ACCOUNTANTS AND AUDITORS","SENIOR ASSOCIATE","N",61880,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"987",352013,"CERTIFIED","KELLTON TECH INC","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE DEVELOPER, APPLICATIONS","N",67787,2016,"PRINCETON, NEW JERSEY",-74.6672226,40.3572976
"988",2938987,"CERTIFIED","HEXAWARE TECHNOLOGIES, INC.","Computer Systems Analysts","COMPUTER PROGRAMMER ANALYST","Y",50939,2011,"NORTHBROOK, ILLINOIS",-87.8289548,42.1275267
"989",1495584,"CERTIFIED","DIVERSANT LLC","Software Developers, Applications","JAVA DEVELOPER","Y",75442,2014,"FREEHOLD, NEW JERSEY",-74.3000878,40.2136754
"990",789522,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","MANAGEMENT ANALYSTS","ERS CONSULTANT","Y",57678,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"991",2969285,"CERTIFIED","LARSEN &TOUBRO INFOTECH LIMITED","Computer Programmers","COMPUTER PROGRAMMER","Y",54912,2011,"SAN RAMON, CALIFORNIA",-121.9780153,37.7799273
"992",508781,"CERTIFIED","CAPGEMINI AMERICA INC","COMPUTER OCCUPATIONS, ALL OTHER","DATA ANALYST 2","N",69056,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"993",504078,"CERTIFIED","SOURCEINFOTECH INC.","COMPUTER OCCUPATIONS, ALL OTHER","DATA QA ANALYST","N",50336,2016,"MINNETONKA, MINNESOTA",-93.4687489,44.9211836
"994",1630520,"CERTIFIED","AUTOLIV ASP, INC.","Mechanical Engineers","APPLICATIONS ENGINEER","Y",77813,2014,"AUBURN HILLS, MICHIGAN",-83.2341028,42.6875323
"995",1912200,"CERTIFIED","UNIVISION MANAGEMENT COMPANY","Graphic Designers","GRAPHIC DESIGNER","N",37336,2013,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"996",1374778,"CERTIFIED","ACCENTURE LLP","Database Administrators","COMPUTER SPECIALIST/SYSTEM SUPPORT AND DEVELOPMENT","Y",70928,2014,"BERKELEY HEIGHTS, NEW JERSEY",-74.4310524,40.6808726
"997",1767017,"CERTIFIED","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","Computer Systems Analysts","SENIOR MANAGER JC45","Y",90605,2014,"ALBUQUERQUE, NEW MEXICO",-106.6055534,35.0853336
"998",963363,"CERTIFIED","ACCENTURE LLP","COMPUTER SYSTEMS ANALYSTS","COMPUTER SYSTEMS ANALYST 2","Y",85322,2015,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"999",615350,"CERTIFIED","DELTA GALIL USA, INC.","FASHION DESIGNERS","ASSOCIATE DESIGNER (FASHION)","N",42890,2016,"SECAUCUS, NEW JERSEY",-74.0565298,40.7895453
"1000",387350,"CERTIFIED","DAVITA, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","CDM DEVELOPER","Y",97822,2016,"BRENTWOOD, TENNESSEE",-86.7827772,36.0331164
